@id,Language Dependency
348504,Not Dependent
348512,Not Dependent
348516,Not Dependent
348517,Not Dependent
348519,Not Dependent
348524,Fully
348526,Not Dependent
348532,Not Dependent
348534,Not Dependent
348535,Not Dependent
348538,Not Dependent
348540,Not Dependent
348545,Not Dependent
348554,Not Dependent
348559,Not Dependent
348561,Not Dependent
348564,Not Dependent
348575,Not Dependent
348577,Not Dependent
348581,Not Dependent
348582,Not Dependent
348588,Not Dependent
348592,Somewhat
348596,Not Dependent
348599,Not Dependent
348602,Extensively
348642,Not Dependent
348664,Moderately
348671,Not Dependent
348673,Not Dependent
348674,Not Dependent
348676,Not Dependent
348677,Not Dependent
348678,Not Dependent
348686,Not Dependent
348689,Not Dependent
348690,Not Dependent
348691,Not Dependent
348693,Not Dependent
348694,Not Dependent
348697,Not Dependent
348699,Fully
348702,Not Dependent
348704,Not Dependent
348707,Not Dependent
348708,Not Dependent
348715,Not Dependent
348716,Extensively
348718,Not Dependent
348719,Not Dependent
348720,Not Dependent
348724,Not Dependent
348729,Not Dependent
348732,Not Dependent
348734,Not Dependent
348739,Not Dependent
348762,Not Dependent
348793,Not Dependent
348796,Not Dependent
348805,Not Dependent
348807,Not Dependent
348809,Not Dependent
348811,Not Dependent
348812,Not Dependent
348814,Not Dependent
348815,Not Dependent
348816,Not Dependent
348818,Not Dependent
348819,Not Dependent
348820,Not Dependent
348821,Not Dependent
348834,Not Dependent
348849,Extensively
348868,Not Dependent
348869,Not Dependent
348870,Not Dependent
348871,Not Dependent
348872,Not Dependent
348874,Not Dependent
348877,Not Dependent
348878,Not Dependent
348930,Not Dependent
348931,Not Dependent
348934,Somewhat
348935,Not Dependent
348939,Not Dependent
348940,Not Dependent
348941,Not Dependent
348943,Not Dependent
348944,Not Dependent
348945,Not Dependent
348946,Not Dependent
348947,Not Dependent
348948,Not Dependent
348949,Not Dependent
348955,Fully
348962,Not Dependent
348963,Not Dependent
348964,Not Dependent
348966,Not Dependent
348968,Not Dependent
348970,Not Dependent
348971,Not Dependent
348972,Not Dependent
348973,Not Dependent
348974,Not Dependent
348983,Not Dependent
348986,Not Dependent
348993,Not Dependent
349002,Not Dependent
349009,Somewhat
349028,Not Dependent
349030,Not Dependent
349031,Not Dependent
349038,Fully
349041,Not Dependent
349042,Not Dependent
349051,Moderately
349052,Not Dependent
349057,Not Dependent
349060,Not Dependent
349061,Not Dependent
349063,Not Dependent
349067,Extensively
349068,Not Dependent
349070,Not Dependent
349071,Somewhat
349082,Somewhat
349083,Not Dependent
349084,Not Dependent
349085,Not Dependent
349089,Not Dependent
349091,Not Dependent
349098,Not Dependent
349106,Not Dependent
349107,Not Dependent
349108,Not Dependent
349109,Not Dependent
349110,Not Dependent
349111,Not Dependent
349112,Not Dependent
349116,Not Dependent
349119,Not Dependent
349124,Not Dependent
349127,Moderately
349129,Not Dependent
349131,Not Dependent
349132,Not Dependent
349134,Moderately
349136,Not Dependent
349139,Not Dependent
349140,Not Dependent
349141,Not Dependent
349144,Not Dependent
349146,Not Dependent
349147,Not Dependent
349153,Not Dependent
349159,Not Dependent
349161,Not Dependent
349165,Not Dependent
349166,Not Dependent
349167,Not Dependent
349173,Extensively
349174,Extensively
349177,Not Dependent
349179,Not Dependent
349180,Not Dependent
349182,Not Dependent
349183,Not Dependent
349187,Not Dependent
349191,Not Dependent
349192,Not Dependent
349194,Extensively
349195,Not Dependent
349201,Not Dependent
349218,Not Dependent
349219,Not Dependent
349241,Not Dependent
349242,Not Dependent
349243,Not Dependent
349250,Not Dependent
349255,Not Dependent
349258,Extensively
349259,Moderately
349263,Not Dependent
349275,Not Dependent
349284,Not Dependent
349285,Not Dependent
349329,Not Dependent
349331,Not Dependent
349333,Not Dependent
349347,Not Dependent
349356,Not Dependent
349359,Not Dependent
349365,Not Dependent
349366,Not Dependent
349369,Not Dependent
349373,Moderately
349374,Not Dependent
349377,Moderately
349387,Somewhat
349390,Not Dependent
349394,Not Dependent
349408,Not Dependent
349409,Not Dependent
349416,Not Dependent
349450,Not Dependent
349461,Not Dependent
349463,Not Dependent
349464,Not Dependent
349469,Not Dependent
349471,Not Dependent
349476,Not Dependent
349482,Not Dependent
349484,Not Dependent
349488,Not Dependent
349489,Not Dependent
349490,Not Dependent
349491,Extensively
349492,Fully
349494,Extensively
349495,Not Dependent
349496,Not Dependent
349500,Extensively
349523,Not Dependent
349538,Moderately
349539,Not Dependent
349540,Moderately
349541,Not Dependent
349542,Not Dependent
349550,Not Dependent
349551,Not Dependent
349552,Not Dependent
349553,Not Dependent
349555,Not Dependent
349568,Moderately
349570,Not Dependent
349571,Not Dependent
349575,Not Dependent
349587,Moderately
349591,Not Dependent
349593,Moderately
349601,Not Dependent
349603,Not Dependent
349605,Not Dependent
349607,Not Dependent
349608,Not Dependent
349609,Not Dependent
349610,Extensively
349611,Not Dependent
349612,Not Dependent
349623,Not Dependent
349624,Not Dependent
349629,Not Dependent
349633,Not Dependent
349635,Not Dependent
349642,Moderately
349643,Not Dependent
349669,Not Dependent
349670,Not Dependent
349675,Moderately
349676,Not Dependent
349677,Not Dependent
349691,Extensively
349692,Moderately
349693,Not Dependent
349700,Not Dependent
349703,Somewhat
349713,Not Dependent
349728,Not Dependent
349729,Not Dependent
349730,Moderately
349739,Moderately
349740,Moderately
349741,Moderately
349742,Moderately
349743,Moderately
349744,Moderately
349745,Moderately
349746,Not Dependent
349747,Not Dependent
349748,Not Dependent
349750,Not Dependent
349754,Not Dependent
349755,Not Dependent
349756,Not Dependent
349757,Not Dependent
349758,Not Dependent
349760,Not Dependent
349762,Not Dependent
349767,Not Dependent
349769,Not Dependent
349772,Not Dependent
349773,Extensively
349776,Not Dependent
349777,Not Dependent
349779,Extensively
349782,Not Dependent
349784,Not Dependent
349785,Not Dependent
349786,Not Dependent
349787,Not Dependent
349788,Not Dependent
349790,Not Dependent
349792,Not Dependent
349793,Moderately
349795,Not Dependent
349796,Not Dependent
349797,Not Dependent
349798,Not Dependent
349805,Moderately
349806,Not Dependent
349809,Moderately
349812,Extensively
349813,Not Dependent
349828,Not Dependent
349872,Not Dependent
349873,Not Dependent
349887,Not Dependent
349888,Not Dependent
349894,Not Dependent
349901,Not Dependent
349902,Not Dependent
349903,Not Dependent
349904,Not Dependent
349915,Not Dependent
349917,Not Dependent
349918,Not Dependent
349939,Not Dependent
349940,Not Dependent
349941,Not Dependent
349943,Not Dependent
349944,Extensively
349945,Not Dependent
349947,Not Dependent
349948,Not Dependent
349955,Somewhat
349961,Not Dependent
349963,Somewhat
349974,Not Dependent
349976,Not Dependent
349992,Somewhat
349993,Not Dependent
350000,Not Dependent
350001,Not Dependent
350002,Extensively
350003,Not Dependent
350007,Moderately
350011,Not Dependent
350012,Somewhat
350013,Not Dependent
350028,Moderately
350032,Not Dependent
350034,Not Dependent
350035,Moderately
350049,Not Dependent
350054,Not Dependent
350061,Not Dependent
350064,Not Dependent
350065,Somewhat
350072,Not Dependent
350074,Not Dependent
350079,Moderately
350080,Not Dependent
350081,Not Dependent
350082,Not Dependent
350086,Not Dependent
350087,Not Dependent
350088,Not Dependent
350094,Not Dependent
350104,Not Dependent
350108,Not Dependent
350126,Not Dependent
350127,Not Dependent
350128,Not Dependent
350129,Not Dependent
350131,Not Dependent
350144,Moderately
350156,Not Dependent
350163,Not Dependent
350164,Not Dependent
350174,Not Dependent
350183,Not Dependent
350184,Moderately
350185,Not Dependent
350187,Not Dependent
350198,Not Dependent
350202,Not Dependent
350204,Not Dependent
350205,Not Dependent
350212,Moderately
350216,Not Dependent
350224,Not Dependent
350227,Not Dependent
350231,Not Dependent
350232,Not Dependent
350233,Not Dependent
350239,Not Dependent
350242,Not Dependent
350244,Not Dependent
350245,Not Dependent
350250,Not Dependent
350254,Somewhat
350255,Not Dependent
350256,Somewhat
350257,Somewhat
350264,Not Dependent
350267,Fully
350280,Not Dependent
350282,Not Dependent
350285,Moderately
350286,Not Dependent
350295,Not Dependent
350297,Not Dependent
350316,Not Dependent
350318,Not Dependent
350327,Not Dependent
350333,Not Dependent
350334,Not Dependent
350335,Not Dependent
350336,Not Dependent
350337,Not Dependent
350338,Not Dependent
350341,Not Dependent
350342,Moderately
350345,Not Dependent
350346,Not Dependent
350414,Not Dependent
350428,Not Dependent
350429,Not Dependent
350430,Not Dependent
350431,Not Dependent
350432,Not Dependent
350441,Somewhat
350458,Not Dependent
350468,Not Dependent
350469,Not Dependent
350470,Not Dependent
350472,Not Dependent
350473,Not Dependent
350474,Not Dependent
350475,Not Dependent
350476,Not Dependent
350477,Not Dependent
350478,Not Dependent
350479,Not Dependent
350481,Not Dependent
350526,Not Dependent
350527,Not Dependent
350560,Not Dependent
350561,Not Dependent
350566,Not Dependent
350567,Not Dependent
350569,Not Dependent
350570,Not Dependent
350571,Not Dependent
350572,Not Dependent
350584,Not Dependent
350585,Not Dependent
350586,Not Dependent
350587,Not Dependent
350588,Not Dependent
350589,Not Dependent
350604,Not Dependent
350610,Not Dependent
350613,Not Dependent
350626,Not Dependent
350635,Not Dependent
350636,Fully
350637,Not Dependent
350660,Not Dependent
350663,Not Dependent
350665,Not Dependent
350668,Not Dependent
350670,Not Dependent
350689,Not Dependent
350702,Not Dependent
350707,Not Dependent
350712,Not Dependent
350713,Not Dependent
350714,Not Dependent
350716,Extensively
350718,Not Dependent
350722,Not Dependent
350726,Not Dependent
350729,Not Dependent
350730,Not Dependent
350731,Not Dependent
350735,Not Dependent
350736,Not Dependent
350748,Not Dependent
350749,Not Dependent
350750,Not Dependent
350755,Extensively
350756,Not Dependent
350758,Moderately
350759,Somewhat
350760,Fully
350763,Not Dependent
350764,Not Dependent
350765,Somewhat
350778,Not Dependent
350779,Not Dependent
350780,Not Dependent
350781,Not Dependent
350782,Not Dependent
350783,Not Dependent
350784,Not Dependent
350785,Not Dependent
350793,Extensively
350806,Not Dependent
350827,Not Dependent
350829,Not Dependent
350830,Not Dependent
350834,Not Dependent
350836,Not Dependent
350841,Not Dependent
350842,Not Dependent
350844,Not Dependent
350845,Not Dependent
350847,Not Dependent
350849,Not Dependent
350850,Not Dependent
350876,Not Dependent
350878,Not Dependent
350879,Not Dependent
350881,Not Dependent
350882,Not Dependent
350884,Not Dependent
350885,Not Dependent
350887,Not Dependent
350890,Somewhat
350933,Somewhat
350943,Not Dependent
350945,Not Dependent
350946,Not Dependent
350947,Not Dependent
350948,Extensively
350949,Not Dependent
350951,Not Dependent
350952,Not Dependent
350953,Fully
350954,Not Dependent
350956,Not Dependent
350957,Not Dependent
350959,Moderately
350960,Somewhat
350963,Moderately
350964,Not Dependent
350965,Not Dependent
350966,Not Dependent
350967,Not Dependent
350968,Not Dependent
350974,Not Dependent
350987,Not Dependent
350992,Not Dependent
350993,Not Dependent
350994,Moderately
351005,Not Dependent
351007,Not Dependent
351008,Not Dependent
351031,Not Dependent
351036,Not Dependent
351038,Not Dependent
351039,Not Dependent
351040,Somewhat
351044,Not Dependent
351047,Not Dependent
351060,Not Dependent
351062,Somewhat
351067,Not Dependent
351071,Not Dependent
351077,Not Dependent
351090,Not Dependent
351093,Not Dependent
351095,Not Dependent
351097,Not Dependent
351098,Not Dependent
351099,Not Dependent
351100,Not Dependent
351104,Not Dependent
351108,Not Dependent
351113,Moderately
351121,Not Dependent
351125,Not Dependent
351126,Not Dependent
351140,Not Dependent
351144,Not Dependent
351146,Not Dependent
351149,Not Dependent
351151,Not Dependent
351155,Not Dependent
351159,Not Dependent
351180,Not Dependent
351192,Not Dependent
351208,Not Dependent
351222,Not Dependent
351223,Not Dependent
351224,Not Dependent
351226,Not Dependent
351239,Not Dependent
351246,Not Dependent
351248,Not Dependent
351251,Not Dependent
351255,Not Dependent
351269,Not Dependent
351281,Not Dependent
351282,Not Dependent
351283,Not Dependent
351286,Not Dependent
351287,Not Dependent
351292,Not Dependent
351293,Not Dependent
351294,Not Dependent
351295,Not Dependent
351300,Not Dependent
351301,Not Dependent
351327,Not Dependent
351330,Not Dependent
351331,Not Dependent
351332,Fully
351333,Not Dependent
351356,Not Dependent
351358,Not Dependent
351359,Not Dependent
351360,Not Dependent
351361,Not Dependent
351362,Not Dependent
351363,Not Dependent
351364,Not Dependent
351365,Not Dependent
351366,Not Dependent
351367,Not Dependent
351369,Not Dependent
351374,Not Dependent
351388,Not Dependent
351389,Not Dependent
351391,Not Dependent
351392,Not Dependent
351393,Not Dependent
351400,Not Dependent
351403,Not Dependent
351422,Somewhat
351423,Not Dependent
351426,Not Dependent
351428,Not Dependent
351430,Not Dependent
351466,Not Dependent
351467,Not Dependent
351476,Somewhat
351477,Not Dependent
351486,Not Dependent
351487,Not Dependent
351488,Moderately
351489,Not Dependent
351492,Not Dependent
351494,Not Dependent
351499,Not Dependent
351500,Not Dependent
351503,Not Dependent
351507,Not Dependent
351510,Somewhat
351511,Not Dependent
351513,Not Dependent
351515,Not Dependent
351516,Somewhat
351520,Not Dependent
351525,Not Dependent
351526,Not Dependent
351527,Not Dependent
351534,Not Dependent
351535,Moderately
351537,Not Dependent
351538,Not Dependent
351540,Not Dependent
351543,Not Dependent
351545,Not Dependent
351551,Not Dependent
351553,Not Dependent
351554,Not Dependent
351560,Not Dependent
351572,Not Dependent
351575,Somewhat
351577,Not Dependent
351578,Moderately
351580,Not Dependent
351581,Not Dependent
351583,Not Dependent
351584,Not Dependent
351588,Not Dependent
351594,Moderately
351597,Moderately
351600,Not Dependent
351601,Not Dependent
351602,Not Dependent
351603,Not Dependent
351604,Not Dependent
351605,Not Dependent
351616,Moderately
351618,Not Dependent
351619,Not Dependent
351621,Not Dependent
351622,Not Dependent
351623,Not Dependent
351624,Not Dependent
351627,Not Dependent
351633,Not Dependent
351634,Not Dependent
351635,Not Dependent
351637,Moderately
351638,Not Dependent
351643,Not Dependent
351644,Not Dependent
351646,Not Dependent
351648,Not Dependent
351651,Not Dependent
351652,Not Dependent
351653,Not Dependent
351654,Not Dependent
351656,Not Dependent
351657,Not Dependent
351661,Not Dependent
351665,Not Dependent
351666,Not Dependent
351669,Not Dependent
351671,Not Dependent
351676,Not Dependent
351677,Not Dependent
351688,Somewhat
351705,Not Dependent
351711,Not Dependent
351714,Extensively
351715,Not Dependent
351716,Somewhat
351717,Not Dependent
351718,Not Dependent
351719,Moderately
351721,Not Dependent
351722,Not Dependent
351723,Not Dependent
351725,Not Dependent
351726,Not Dependent
351727,Not Dependent
351728,Not Dependent
351729,Not Dependent
351731,Not Dependent
351733,Moderately
351735,Not Dependent
351736,Not Dependent
351737,Not Dependent
351739,Not Dependent
351740,Not Dependent
351741,Not Dependent
351742,Not Dependent
351749,Not Dependent
351762,Not Dependent
351764,Not Dependent
351765,Not Dependent
351766,Extensively
351769,Moderately
351770,Moderately
351773,Not Dependent
351800,Not Dependent
351804,Not Dependent
351809,Not Dependent
